title,author,school,sentence_ko,sentence_en,original_publication_date,corpus_edition_date,sentence_length,tokenized_txt,lemmatized_str
Science Of Logic,Hegel,german_idealism,"In support of this popular doctrine there was added the cry of alarm of modern pedagogy, that the pressing situation of the time called for attention to immediate needs that just as in the ways of knowledge experience is first, so for skill in public and private life, exercise and practical education are the essential,","in support of this popular doctrine there was added the cry of alarm of modern pedagogy, that the pressing situation of the time called for attention to immediate needs that just as in the ways of knowledge experience is first, so for skill in public and private life, exercise and practical education are the essential,",1817,2010,320,"['in', 'support', 'of', 'this', 'popular', 'doctrine', 'there', 'was', 'added', 'the', 'cry', 'of', 'alarm', 'of', 'modern', 'pedagogy', 'that', 'the', 'pressing', 'situation', 'of', 'the', 'time', 'called', 'for', 'attention', 'to', 'immediate', 'needs', 'that', 'just', 'as', 'in', 'the', 'ways', 'of', 'knowledge', 'experience', 'is', 'first', 'so', 'for', 'skill', 'in', 'public', 'and', 'private', 'life', 'exercise', 'and', 'practical', 'education', 'are', 'the', 'essential']"," in support of this popular doctrine there be add the cry of alarm of modern pedagogy , that the press situation of the time call for attention to immediate need that just as in the way of knowledge experience be first , so for skill in public and private life , exercise and practical education be the essential ,"
Science Of Logic,Hegel,german_idealism,"they alone what is required, while theoretical insight is even harmful.","they alone what is required, while theoretical insight is even harmful.",1817,2010,71,"['they', 'alone', 'what', 'is', 'required', 'while', 'theoretical', 'insight', 'is', 'even', 'harmful']"," -PRON- alone what be require , while theoretical insight be even harmful ."
Science Of Logic,Hegel,german_idealism,"With science and common sense thus working hand in hand to cause the downfall of metaphysics, the singular spectacle came into view of a cultivated people without metaphysics like a temple richly ornamented in other respects but without a holy of holies.","with science and common sense thus working hand in hand to cause the downfall of metaphysics, the singular spectacle came into view of a cultivated people without metaphysics like a temple richly ornamented in other respects but without a holy of holies.",1817,2010,254,"['with', 'science', 'and', 'common', 'sense', 'thus', 'working', 'hand', 'in', 'hand', 'to', 'cause', 'the', 'downfall', 'of', 'metaphysics', 'the', 'singular', 'spectacle', 'came', 'into', 'view', 'of', 'cultivated', 'people', 'without', 'metaphysics', 'like', 'temple', 'richly', 'ornamented', 'in', 'other', 'respects', 'but', 'without', 'holy', 'of', 'holies']"," with science and common sense thus work hand in hand to cause the downfall of metaphysic , the singular spectacle come into view of a cultivate people without metaphysic like a temple richly ornament in other respect but without a holy of holies ."
Science Of Logic,Hegel,german_idealism,"Theology, which in former times was the custodian of the speculative mysteries and of the albeit subordinate metaphysics, had relinquished this last science in exchange for feelings, popular practicality, and erudite historiography.","theology, which in former times was the custodian of the speculative mysteries and of the albeit subordinate metaphysics, had relinquished this last science in exchange for feelings, popular practicality, and erudite historiography.",1817,2010,232,"['theology', 'which', 'in', 'former', 'times', 'was', 'the', 'custodian', 'of', 'the', 'speculative', 'mysteries', 'and', 'of', 'the', 'albeit', 'subordinate', 'metaphysics', 'had', 'relinquished', 'this', 'last', 'science', 'in', 'exchange', 'for', 'feelings', 'popular', 'practicality', 'and', 'erudite', 'historiography']"," Theology , which in former time be the custodian of the speculative mystery and of the albeit subordinate metaphysic , have relinquish this last science in exchange for feeling , popular practicality , and erudite historiography ."
Science Of Logic,Hegel,german_idealism,"And it was in keeping with this change that, for their part, those solitary individuals, whom their people had exiled from the world and dedicated to the contemplation of the eternal, also disappeared.","and it was in keeping with this change that, for their part, those solitary individuals, whom their people had exiled from the world and dedicated to the contemplation of the eternal, also disappeared.",1817,2010,201,"['and', 'it', 'was', 'in', 'keeping', 'with', 'this', 'change', 'that', 'for', 'their', 'part', 'those', 'solitary', 'individuals', 'whom', 'their', 'people', 'had', 'exiled', 'from', 'the', 'world', 'and', 'dedicated', 'to', 'the', 'contemplation', 'of', 'the', 'eternal', 'also', 'disappeared']"," and -PRON- be in keep with this change that , for -PRON- part , those solitary individual , whom -PRON- people have exile from the world and dedicate to the contemplation of the eternal , also disappear ."
Science Of Logic,Hegel,german_idealism,"Theirs was a life devoted exclusively to the service of contemplation, without practical gain but only for the sake of blessedness, and their disappearance can be regarded as essentially the same phenomenon, though in a different context, as the one just mentioned.","theirs was a life devoted exclusively to the service of contemplation, without practical gain but only for the sake of blessedness, and their disappearance can be regarded as essentially the same phenomenon, though in a different context, as the one just mentioned.",1817,2010,265,"['theirs', 'was', 'life', 'devoted', 'exclusively', 'to', 'the', 'service', 'of', 'contemplation', 'without', 'practical', 'gain', 'but', 'only', 'for', 'the', 'sake', 'of', 'blessedness', 'and', 'their', 'disappearance', 'can', 'be', 'regarded', 'as', 'essentially', 'the', 'same', 'phenomenon', 'though', 'in', 'different', 'context', 'as', 'the', 'one', 'just', 'mentioned']"," -PRON- be a life devote exclusively to the service of contemplation , without practical gain but only for the sake of blessedness , and -PRON- disappearance can be regard as essentially the same phenomenon , though in a different context , as the one just mention ."
Science Of Logic,Hegel,german_idealism,"And so this darkness, this colorless self preoccupation of spirit bent upon itself, having been dispelled, existence shone transformed into the bright world of flowers of which, as is well known, none is black.","and so this darkness, this colorless self preoccupation of spirit bent upon itself, having been dispelled, existence shone transformed into the bright world of flowers of which, as is well known, none is black.",1817,2010,210,"['and', 'so', 'this', 'darkness', 'this', 'colorless', 'self', 'preoccupation', 'of', 'spirit', 'bent', 'upon', 'itself', 'having', 'been', 'dispelled', 'existence', 'shone', 'transformed', 'into', 'the', 'bright', 'world', 'of', 'flowers', 'of', 'which', 'as', 'is', 'well', 'known', 'none', 'is', 'black']"," and so this darkness , this colorless self preoccupation of spirit bend upon -PRON- , have be dispel , existence shine transform into the bright world of flower of which , as be well known , none be black ."
Science Of Logic,Hegel,german_idealism,Logic did not fare quite as badly as metaphysics.,logic did not fare quite as badly as metaphysics.,1817,2010,49,"['logic', 'did', 'not', 'fare', 'quite', 'as', 'badly', 'as', 'metaphysics']", logic do not fare quite as badly as metaphysic .
Science Of Logic,Hegel,german_idealism,"That from logic one learns how to think, which for lack of anything else was considered its usefulness and therefore its purpose just as if one were to learn how to digest or to move first from the study of anatomy and physiology","that from logic one learns how to think, which for lack of anything else was considered its usefulness and therefore its purpose just as if one were to learn how to digest or to move first from the study of anatomy and physiology",1817,2010,229,"['that', 'from', 'logic', 'one', 'learns', 'how', 'to', 'think', 'which', 'for', 'lack', 'of', 'anything', 'else', 'was', 'considered', 'its', 'usefulness', 'and', 'therefore', 'its', 'purpose', 'just', 'as', 'if', 'one', 'were', 'to', 'learn', 'how', 'to', 'digest', 'or', 'to', 'move', 'first', 'from', 'the', 'study', 'of', 'anatomy', 'and', 'physiology']"," that from logic one learn how to think , which for lack of anything else be consider -PRON- usefulness and therefore -PRON- purpose just as if one be to learn how to digest or to move first from the study of anatomy and physiology"
Science Of Logic,Hegel,german_idealism,"this is a prejudice that has long been put to rest, and in this respect the spirit of practicality certainly did not intend any better fate for logic than it did for its sister science.","this is a prejudice that has long been put to rest, and in this respect the spirit of practicality certainly did not intend any better fate for logic than it did for its sister science.",1817,2010,185,"['this', 'is', 'prejudice', 'that', 'has', 'long', 'been', 'put', 'to', 'rest', 'and', 'in', 'this', 'respect', 'the', 'spirit', 'of', 'practicality', 'certainly', 'did', 'not', 'intend', 'any', 'better', 'fate', 'for', 'logic', 'than', 'it', 'did', 'for', 'its', 'sister', 'science']"," this be a prejudice that have long be put to rest , and in this respect the spirit of practicality certainly do not intend any well fate for logic than -PRON- do for -PRON- sister science ."
